1160;Aramaio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1456;756;700
1165;Aramaio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1456;756;700
1169;Aramaio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1456;756;700
1170;Legutio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1993;1054;939
1171;Legutio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1993;1054;939
1191;Iruña Oka/Iruña de Oca;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;3468;1825;1643
1191;Vitoria-Gasteiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;253093;123092;130001
1192;Elburgo/Burgelu;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;634;332;302
1192;Vitoria-Gasteiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;253093;123092;130001
1193;Iruraiz-Gauna;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;529;290;239
1193;Elburgo/Burgelu;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;634;332;302
1193;Alegría-Dulantzi;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;2925;1517;1408
1193;Vitoria-Gasteiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;253093;123092;130001
1194;Bernedo;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;538;314;224
1194;Vitoria-Gasteiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;253093;123092;130001
1195;Iruña Oka/Iruña de Oca;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;3468;1825;1643
1195;Vitoria-Gasteiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;253093;123092;130001
1196;Zigoitia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1802;972;830
1196;Vitoria-Gasteiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;253093;123092;130001
1200;Agurain/Salvatierra;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;5029;2522;2507
1206;Iruraiz-Gauna;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;529;290;239
1206;Barrundia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;895;493;402
1207;Iruraiz-Gauna;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;529;290;239
1207;San Millán/Donemiliaga;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;716;389;327
1207;Agurain/Salvatierra;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;5029;2522;2507
1208;Zalduondo;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;192;105;87
1208;San Millán/Donemiliaga;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;716;389;327
1208;Barrundia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;895;493;402
1208;Asparrena;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1633;830;803
1211;Lagrán;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;171;97;74
1211;Armiñón;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;231;117;114
1211;Peñacerrada-Urizaharra;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;299;177;122
1211;Berantevilla;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;465;242;223
1211;Condado de Treviño;Burgos;C. León;Norte;Norte;ZONA 6;2;2;1416;778;638
1212;Peñacerrada-Urizaharra;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;299;177;122
1212;Zambrana;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;432;231;201
1212;Berantevilla;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;465;242;223
1212;Labastida/Bastida;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1532;789;743
1213;Erriberagoitia/Ribera Alta;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;826;475;351
1213;Lantarón;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;915;514;401
1213;Erriberabeitia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1421;764;657
1216;Peñacerrada-Urizaharra;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;299;177;122
1216;Bernedo;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;538;314;224
1220;Armiñón;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;231;117;114
1220;Berantevilla;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;465;242;223
1220;Erriberagoitia/Ribera Alta;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;826;475;351
1220;Erriberabeitia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1421;764;657
1230;Iruña Oka/Iruña de Oca;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;3468;1825;1643
1250;Asparrena;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1633;830;803
1260;Asparrena;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1633;830;803
1300;Laguardia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1464;751;713
1306;Lapuebla de Labarca;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;858;436;422
1307;Villabuena de Álava/Eskuernaga;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;287;148;139
1307;Baños de Ebro/Mañueta;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;287;158;129
1307;Samaniego;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;308;147;161
1308;Kripan;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;175;91;84
1308;Lanciego/Lantziego;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;692;366;326
1308;Laguardia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1464;751;713
1309;Navaridas;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;197;111;86
1309;Leza;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;219;112;107
1309;Elvillar/Bilar;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;327;159;168
1309;Laguardia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1464;751;713
1320;Oyón-Oion;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;3418;1737;1681
1321;Laguardia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1464;751;713
1322;Moreda de Álava/Moreda Araba;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;209;107;102
1322;Yécora/Iekora;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;266;135;131
1322;Oyón-Oion;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;3418;1737;1681
1330;Labastida/Bastida;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1532;789;743
1340;Elciego;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;996;499;497
1400;Laudio/Llodio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;18009;8767;9242
1408;Ayala/Aiara;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;2951;1502;1449
1409;Okondo;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1196;626;570
1420;Erriberagoitia/Ribera Alta;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;826;475;351
1423;Añana;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;155;94;61
1423;Erriberagoitia/Ribera Alta;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;826;475;351
1423;Lantarón;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;915;514;401
1423;Valdegovía/Gaubea;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1049;568;481
1426;Añana;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;155;94;61
1426;Erriberagoitia/Ribera Alta;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;826;475;351
1426;Valdegovía/Gaubea;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1049;568;481
1427;Berberana;Burgos;C. León;Norte;Norte;ZONA 6;2;2;54;33;21
1427;Jurisdicción de San Zadornil;Burgos;C. León;Norte;Norte;ZONA 6;2;2;62;37;25
1427;Valdegovía/Gaubea;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1049;568;481
1428;Erriberagoitia/Ribera Alta;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;826;475;351
1428;Valdegovía/Gaubea;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1049;568;481
1428;Iruña Oka/Iruña de Oca;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;3468;1825;1643
1430;Kuartango;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;396;227;169
1439;Kuartango;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;396;227;169
1440;Urkabustaiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1414;733;681
1449;Urkabustaiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1414;733;681
1450;Urkabustaiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1414;733;681
1450;Zuia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;2318;1211;1107
1450;Amurrio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;10307;5084;5223
1468;Amurrio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;10307;5084;5223
1470;Ayala/Aiara;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;2951;1502;1449
1470;Amurrio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;10307;5084;5223
1474;Artziniega;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1809;888;921
1476;Ayala/Aiara;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;2951;1502;1449
1477;Ayala/Aiara;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;2951;1502;1449
1478;Artziniega;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1809;888;921
1478;Ayala/Aiara;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;2951;1502;1449
1479;Ayala/Aiara;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;2951;1502;1449
1510;Arratzua-Ubarrundia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1017;550;467
1510;Legutio;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1993;1054;939
1510;Vitoria-Gasteiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;253093;123092;130001
1520;Arratzua-Ubarrundia;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;1017;550;467
1520;Vitoria-Gasteiz;Araba/Álava;Pais Vasco;Norte;Norte;ZONA 6;2;2;253093;123092;130001
2001;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2002;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2003;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2004;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2005;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2006;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2008;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2049;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2071;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2099;Pozo Cañada;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2797;1422;1375
2099;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2100;Lezo;Gipuzkoa;Pais Vasco;Norte;Norte;ZONA 6;2;2;6062;3023;3039
2100;Tarazona de la Mancha;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;6184;3169;3015
2110;Tarazona de la Mancha;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;6184;3169;3015
2110;Gineta, La;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2554;1321;1233
2120;Peñas de San Pedro;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1410;827;583
2124;Ayna;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;582;314;268
2124;Alcadozo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;632;344;288
2124;Liétor;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1123;585;538
2125;Ayna;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;582;314;268
2126;Ayna;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;582;314;268
2127;Peñas de San Pedro;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1410;827;583
2128;Alcadozo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;632;344;288
2128;Peñas de San Pedro;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1410;827;583
2129;Pozohondo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1584;826;758
2130;Bogarra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;768;400;368
2136;Paterna del Madera;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;323;178;145
2137;Paterna del Madera;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;323;178;145
2138;Peñascosa;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;320;176;144
2138;Paterna del Madera;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;323;178;145
2138;Bogarra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;768;400;368
2139;Ayna;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;582;314;268
2139;Bogarra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;768;400;368
2140;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2141;Pozohondo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1584;826;758
2142;Liétor;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1123;585;538
2142;Pozohondo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1584;826;758
2150;Valdeganga;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1947;997;950
2151;Casas de Juan Núñez;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1361;729;632
2152;Alatoz;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;496;272;224
2153;Carcelén;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;496;265;231
2154;Villavaliente;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;214;131;83
2154;Pozo-Lorente;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;394;204;190
2155;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2156;Chinchilla de Monte-Aragón;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;4344;2261;2083
2160;Lezuza;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1322;684;638
2161;Lezuza;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1322;684;638
2162;Herrera, La;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;311;161;150
2170;Bollullos Par del Condado;Huelva;Andalucía;Sur;Sur;ZONA 3;2;2;14392;7142;7250
2200;Casas-Ibáñez;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;4540;2274;2266
2210;Alcalá del Júcar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1153;621;532
2211;Alcalá del Júcar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1153;621;532
2212;Casas de Ves;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;564;295;269
2213;Villa de Ves;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;62;36;26
2213;Balsa de Ves;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;129;73;56
2214;Balsa de Ves;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;129;73;56
2214;Alcalá del Júcar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1153;621;532
2215;Villatoya;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;108;63;45
2215;Alborea;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;670;350;320
2220;Motilleja;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;605;330;275
2230;Madrigueras;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;4654;2379;2275
2240;Mahora;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1380;709;671
2246;Navas de Jorquera;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;536;281;255
2247;Cenizate;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1186;594;592
2248;Jorquera;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;363;196;167
2249;Jorquera;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;363;196;167
2249;Fuentealbilla;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1836;942;894
2249;Recueja, La;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;225;128;97
2250;Abengibre;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;748;365;383
2251;Fuentealbilla;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1836;942;894
2252;Alcalá del Júcar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1153;621;532
2253;Golosalvo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;99;52;47
2260;Fuentealbilla;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1836;942;894
2270;Villamalea;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;4040;2062;1978
2300;Alcaraz;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1310;682;628
2310;Viveros;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;328;172;156
2311;Povedilla;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;401;220;181
2312;Alcaraz;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1310;682;628
2313;Peñascosa;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;320;176;144
2314;Masegoso;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;105;61;44
2314;Peñascosa;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;320;176;144
2314;Alcaraz;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1310;682;628
2315;Vianos;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;327;171;156
2316;Salobre;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;461;242;219
2320;Balazote;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2363;1208;1155
2326;San Pedro;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1148;594;554
2327;Pozuelo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;465;250;215
2328;Albacete;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;172722;84365;88357
2329;Casas de Lázaro;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;328;179;149
2330;Alcaraz;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1310;682;628
2331;Robledo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;391;211;180
2332;Robledo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;391;211;180
2340;Robledo;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;391;211;180
2350;Villapalacios;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;556;285;271
2360;Bienservida;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;595;319;276
2400;Hellín;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;30427;15281;15146
2409;Hellín;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;30427;15281;15146
2410;Liétor;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1123;585;538
2420;Hellín;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;30427;15281;15146
2430;Elche de la Sierra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;3557;1745;1812
2434;Letur;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;909;444;465
2435;Socovos;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1750;902;848
2436;Férez;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;628;309;319
2437;Socovos;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1750;902;848
2438;Moratalla;Murcia;Murcia;Levante;Levante;ZONA 2;2;2;7797;3959;3838
2439;Elche de la Sierra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;3557;1745;1812
2440;Molinicos;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;829;430;399
2448;Bogarra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;768;400;368
2448;Molinicos;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;829;430;399
2449;Molinicos;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;829;430;399
2449;Elche de la Sierra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;3557;1745;1812
2450;Riópar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1326;684;642
2459;Paterna del Madera;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;323;178;145
2459;Riópar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1326;684;642
2460;Villaverde de Guadalimar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;333;182;151
2461;Cotillas;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;134;71;63
2462;Villaverde de Guadalimar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;333;182;151
2462;Riópar;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;1326;684;642
2470;Elche de la Sierra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;3557;1745;1812
2480;Yeste;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2567;1334;1233
2482;Yeste;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2567;1334;1233
2484;Yeste;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2567;1334;1233
2485;Yeste;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2567;1334;1233
2486;Yeste;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2567;1334;1233
2487;Yeste;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2567;1334;1233
2488;Yeste;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2567;1334;1233
2489;Yeste;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2567;1334;1233
2490;Hellín;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;30427;15281;15146
2498;Hellín;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;30427;15281;15146
2499;Hellín;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;30427;15281;15146
2500;Tobarra;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;7691;3974;3717
2510;Pozo Cañada;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;2797;1422;1375
2510;Chinchilla de Monte-Aragón;Albacete;C. La Mancha;Levante;Levante;ZONA 2;2;2;4344;2261;2083
